"time","text","replies","retweets","likes","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
2018-06-03,"agreed  car makers   gone electric long time ago im sure scared  big fossils  sure prob just needed someone  big balls  get  public interested",3,3,40,0,3,1,0,1,1,1,1,0,4
2018-06-03,"tesla kills  combustion engine vw will   electric   will volvo  others",5,4,61,0,0,0,0,1,0,1,0,0,1
2018-06-03,"hot",0,2,4,1,0,0,0,0,0,0,0,0,0
2018-06-03,"",1,5,20,0,0,0,0,0,0,0,0,0,0
2018-06-04,"solar ",1,0,31,0,0,0,0,0,0,0,0,0,0
2018-06-04,"wouldnt   nice  say tesla   truck",1,3,49,0,0,0,0,0,0,0,1,0,0
2018-06-04,"  today hundreds  homes  morovis  still without electricity  ready   next step",1,13,17,0,1,0,0,0,0,0,0,0,1
2018-06-04,"getting staed great news",1,10,11,0,0,0,0,0,0,0,0,0,0
2018-06-04,"dear",2,13,44,0,0,0,0,0,0,0,0,0,1
2017-10-07,"",0,5,10,0,0,0,0,0,0,0,0,0,0
2018-06-05,"awesome day  ",2,9,93,0,0,0,0,0,0,0,0,0,0
2018-06-05,"coming soon",70,39,1100,0,1,0,0,0,0,0,0,0,0
2018-06-05,"",2,6,13,0,0,0,0,0,0,0,0,0,0
2018-06-05,"  record im  big fan ",3,7,58,0,0,0,0,0,0,0,0,0,0
2018-06-05,"get ready vancouver counted 11 x",2,2,28,0,1,0,0,0,0,0,0,0,0
2018-06-05,"",7,7,33,0,0,0,0,0,0,0,0,0,0
2018-06-05,"  ",2,17,48,0,0,0,0,0,0,0,0,0,0
2018-06-05,"  holder   2019 $50 puts  want  thank 
$tslaq",2,0,17,0,0,0,0,0,0,0,0,0,0
2018-06-05,"thrilled suggested improvements  

 sensitive auto wiper   trigger  often 
 autopilot read turn signals  neighboring lanes  anticipate cars merging  front   num one eap disengagement  ",20,17,428,0,0,0,0,0,0,0,0,1,0
2018-06-05,"reserved prereveal  somehow now     car  past seems shoand  car seems light years ahead   time",1,0,37,0,1,0,0,0,0,0,0,0,1
2017-10-09,"fantastic  listen  lara olsen ",0,3,10,0,0,0,0,0,0,0,0,0,0
2018-06-05," shareholder meeting 

thats almost exactly   said last year  shareholder meeting   didnt happen",7,36,106,0,1,0,0,0,0,0,0,0,0
2018-06-05,"picked  mine today   one word  perfect",2,3,100,0,1,0,0,1,0,0,2,0,2
2018-06-05,"always  adventure  never miss  keep   great work   us believe   long term vision ",0,4,79,0,3,0,0,0,0,0,0,0,2
2018-06-05," excited  unveil  latest big step   eco drive  brand new fully electric limousines

two 

 believe    first funeral directors   uk  offer  model x replacing  traditional gas guzzling limos ",7,38,106,0,1,0,0,2,1,2,2,1,6
2018-06-05,"thankyou",36,84,1600,0,0,0,0,0,0,0,0,0,0
2018-06-05,"",2,11,15,0,0,0,0,0,0,0,0,0,0
2018-06-06,"glad   good service kyle     hand   waiting almost three months  body repair pas   model x",5,2,47,0,2,0,0,2,0,1,1,0,3
2018-06-06,"hey",3,5,55,0,0,0,0,0,0,0,0,0,0
2018-06-06,"  conference call",3,5,27,0,0,0,0,0,0,0,0,0,0
2018-06-06," youre betting ",29,165,540,0,0,0,0,0,0,0,0,0,0
2017-10-09,"",2,2,11,0,0,0,0,0,0,0,0,0,0
2018-06-06,"reminder",1,7,63,0,0,0,0,0,0,0,0,0,0
2018-06-06,"",2,13,19,0,0,0,0,0,0,0,0,0,0
2018-06-06,"   future folks",4,16,63,0,0,0,0,0,0,0,0,0,0
2018-06-06,"update   shareholder meeting",5,24,40,0,0,0,0,0,0,0,0,0,0
2018-06-06,"called model y  tesla model 3s suv counterpa will arrive  2020hopefully  production issues like",2,10,14,0,2,0,0,0,0,0,0,0,2
2018-06-06," limits   fraud  deception $tsla $tslaq lets talk  $tslas shareholder meeting elon answered eleven questions  twitter   eleven four   twitter users   two  less followers two   users  zero followers one    zero followers   followed  zero",2,3,15,1,0,0,0,0,0,0,0,2,1
2018-06-06,"
 youre riding  bike   tesla goes   bike lane     hops  curb 
",6,7,14,0,0,0,0,0,0,0,0,0,0
2018-06-06," love ",5,6,17,0,0,0,0,1,0,0,0,0,1
2018-06-07,"charging  glennwood springs fun  look back  see   one   locations  vlog originally staed   went   gigafactory opening pay",2,1,38,0,2,0,0,2,0,0,1,0,2
2018-06-07,"hey",25,29,447,0,0,0,0,0,0,0,0,0,0
2017-10-10,"",1,9,8,0,0,0,0,0,0,0,0,0,0
2018-06-07,"going ",0,3,26,0,0,0,0,0,0,0,0,0,0
2018-06-07,"  exclusive motor trend story ",2,9,27,0,0,0,0,0,0,0,0,0,1
2018-06-07,"im  happy   stop  happy",1,0,89,0,1,0,0,1,0,0,1,0,1
2018-06-07,"   unbelievable  people  show appreciation   service  receive      time    grateful  want  express ",4,2,330,0,1,0,0,1,0,0,2,1,2
2018-06-07,"well im glad  tweeted  iti just  week heard  teslas driveway techrepair  previous modelswas curious  theyd      model 3  thanks   reallife testimonial",1,0,119,0,1,0,0,1,0,0,0,0,2
2018-06-07," tweeted   show appreciation  good service  one asked    vincent told   made  day    able  help  even ",6,1,589,0,1,0,0,2,0,1,3,0,2
2018-06-07,"dada someone put  window   roof shes impressed",29,140,1800,0,0,0,0,0,0,0,0,0,0
2018-06-08,"",2,18,42,0,0,0,0,0,0,0,0,0,0
2018-06-08,"sighs   spaceships   bought  uk teachers wages",3,0,54,0,0,0,0,1,0,0,0,0,1
2018-06-08,"   vancouver pne  friends picking  ",2,7,17,0,0,0,0,0,0,0,0,0,0
2017-10-10,"now   leadership bravo google  tesla send pueo rico hitech aid",2,2,23,0,0,0,0,0,0,0,0,0,1
2018-06-08,"",2,3,57,0,0,0,0,0,0,0,0,0,0
2018-06-08," every tesla  wheels  theyre still every bit  sexy",5,22,120,0,0,0,0,0,0,0,0,0,0
2018-06-08," building  tesla body repair   major metro areas  ensure super fastexcellent outcome",46,60,785,0,0,0,0,0,0,0,0,0,3
2018-06-08,"nextgen",0,8,11,0,0,0,0,0,0,0,0,0,0
2018-06-08," wait   lighting mcqueen  finally  
thank  elon franztesla  make  dream come   awesome design",14,12,135,0,2,1,0,1,0,1,1,1,1
2018-06-08,"heres  elon musk  wrong  car journalists",2,11,16,0,0,0,0,0,0,0,0,1,0
2018-06-08," 
 

read   


cc",1,15,11,0,0,0,0,0,0,0,0,0,0
2018-06-08,"yep   twosided dialogue  elon   companies  products  pretty rewarding     just plain old fun   great   product development  great  tesla consumers",1,1,26,0,2,0,0,2,0,0,1,0,2
2018-06-09,"

cc",0,36,49,0,0,0,0,0,0,0,0,0,0
2018-06-09,"shareholder challenges",1,6,6,0,0,0,0,0,0,0,0,0,0
2017-10-10,"exploring  hot   press   tesla really selling exploring  tesla experience",0,3,4,1,0,0,0,0,0,0,0,0,0
2018-06-09,"will",15,1,42,0,0,0,0,0,0,0,0,0,0
2018-06-09," québec world first
 plage stzotique  

s3x   beach
",2,4,42,0,0,0,0,1,0,0,0,0,0
2018-06-09,"real life dlc",5,42,146,0,0,0,0,0,0,0,1,0,1
2018-06-09,"hey",2,3,29,0,0,0,0,0,0,0,0,0,0
2018-06-09,"congrats teslas 10000th supercharger  now open  belleville ontario",0,4,52,0,0,0,0,0,0,0,0,0,0
2018-06-09,"awesome prom pics   even better car thank ",3,7,20,0,0,0,0,0,0,0,0,0,0
2018-06-10,"finally today   able  measure gaps   early build feb $tsla model 3    best among     cars   sample including beating bmw 330i   average gap  standard deviation  ~14
 much  yet another bear myth",2,29,141,2,1,1,2,1,2,1,2,2,4
2018-06-10,"tesla model x mega dance ",2,8,30,0,0,0,0,1,0,0,1,0,2
2018-06-10,"",6,3,22,0,0,0,0,0,0,0,0,0,0
2018-06-10," ",1,5,14,0,0,0,0,0,0,0,0,0,0
2017-10-12,"randomly  flat tire   drove back today 9pm ",1,5,36,0,0,0,0,0,0,1,0,0,0
2018-06-10," issue  better  latest autopilot software rolling  nowfully fixed  august update  pa   longawaited tesla version 9  date autopilot resources  rightly focused entirely  safety  v9  will begin  enable full selfdriving features",87,157,1100,0,0,0,0,1,0,0,3,0,5
2018-06-10,"  get ",7,17,104,0,0,0,0,0,0,0,0,0,0
2018-06-11,"
   coming  india",5,20,269,0,1,0,0,0,0,0,0,0,0
2018-06-11,"",8,45,166,0,0,0,0,0,0,0,0,0,0
2018-06-11,"   deep rundown  ",8,19,124,0,0,0,0,0,0,0,0,0,0
2018-06-11,"",0,15,54,0,0,0,0,0,0,0,0,0,0
2018-06-11,"id say  lawsuit   former new tesla failed  treat injured employeesmisclassified  work injuries  order  avoid repoing  according   new lawsuit filed   former highlevel safety official",2,14,21,2,1,2,4,1,3,2,2,4,1
2018-06-11,"",11,47,163,0,0,0,0,0,0,0,0,0,0
2018-06-11,"",0,6,8,0,0,0,0,0,0,0,0,0,0
2018-06-12,"mr 
video  future president  colombia 
cc",1,6,22,0,0,0,0,0,0,0,1,0,1
2012-07-10,"model s media test drive provided  earlyadopting",0,0,0,0,0,0,0,0,0,0,0,0,1
2017-10-12,"aee boicoteo para que",3,7,8,0,0,0,0,0,0,0,0,0,0
2018-06-12,"difficult  necessary tesla reorg underway  email   company  already leaked  media    unfiltered",5,11,20,0,0,0,1,0,0,0,0,0,0
2018-06-12,"just  dependent ",68,73,760,0,0,0,0,0,0,0,1,1,1
2018-06-12,"shame  ",0,5,7,0,0,1,1,0,1,0,0,1,0
2018-06-13,"$tsla shos   rooting  ",18,17,171,0,0,0,0,0,0,0,0,0,0
2018-06-13,"elon  robe friedland wanting 10 years woh  cobaltfriedland told    go",1,5,7,0,0,0,0,0,1,0,0,1,0
2018-06-13,"mr",2,4,17,0,0,0,0,0,0,0,0,0,0
2018-06-13,"video says cobolt   main component  teslas batteries",4,0,192,0,0,0,0,0,0,0,0,0,1
2018-06-13,"elon talked   cobalt content panasonic talked    german firm tear  model 3 talked     know model 3 currently uses  little cobalt   will use zero  soon   team   knowledge    asked   write ",0,1,37,0,0,0,0,1,0,0,2,0,3
2018-06-13,"dopethis  super impoant",2,12,188,0,0,0,0,0,0,0,0,0,0
2018-06-14,"",0,8,9,0,0,0,0,0,0,0,0,0,0
2017-10-12,"made  order couldnt wait  long  model 3thanks",7,3,18,0,2,0,0,0,0,0,0,1,1
2018-06-14," fairly laughable ",2,3,11,0,0,1,0,0,0,0,1,1,1
2018-06-14,"",2,4,8,0,0,0,0,0,0,0,0,0,0
2018-06-14,"elon musk said hed like  meet  every injured workerbut  didnt happen ",2,25,33,0,1,0,1,0,1,0,0,1,0
2018-06-14,"zero",4,14,33,0,0,0,0,0,0,0,0,0,0
2018-06-14," $tsla shareholders wild ride couesy ",1,25,27,0,0,0,0,0,0,1,0,1,0
2018-06-14,"yeah man thats totally  history   unions work",2,0,55,0,0,0,0,0,0,0,0,0,0
2018-06-14,"tomorrow",1,6,13,0,1,0,0,0,0,0,0,0,0
2018-06-15,"   older 2012 model s  went  armani silveryou wont  disappointed   tesla   gets better   software update",3,2,22,1,1,1,0,0,2,0,0,1,1
2018-06-15," use  megaphone  everyone  just people  know   know   know ",14,0,124,0,0,0,0,0,0,0,0,0,0
2018-06-15,"  thrilled     oppounity  deliver three   grid state   ",0,6,10,0,0,0,0,0,0,0,0,0,0
2017-10-14," future according  ",2,101,72,0,0,0,0,0,0,0,0,0,0
2018-06-15,"first week  ",2,8,64,0,0,0,0,0,0,0,0,0,0
2018-06-15," made  visualization  $tsla",3,2,26,0,0,0,0,0,0,0,0,0,0
2018-06-15," made  visualization  tesla vehicle deliveries  2008  today  projecting   2020  ramp  continues total  hit 1 million vehicles  november 20 2019",27,93,234,1,0,0,0,0,0,0,0,1,0
2018-06-15,"",0,7,17,0,0,0,0,0,0,0,0,0,0
2018-06-16,"  amazing time   greater toronto area",5,15,122,0,1,0,0,0,0,0,0,0,1
2018-06-16,"looks like",18,20,92,0,0,0,0,0,0,0,0,0,0
2018-06-16,"1   work  tesla     former tesla employee    want  make   million dollars easilythis tweetstorm shows  $tsla retweet lots",3,37,65,0,0,0,0,0,0,0,0,0,0
2018-06-16,"",3,16,55,0,0,0,0,0,0,0,0,0,0
2018-06-16," urge  elon musk asks   anyone  tesla want  union less  1 month  announcing big layoffs",0,23,71,0,0,0,0,0,0,0,0,0,0
2018-06-16,"totally surprise even  tesla bulls well done amazing work  tesla team built entire new general assembly line  3 weeks w minimal resources love u guys  much pic  1st model 3 dual motor performance coming   line",2,7,31,0,1,0,1,3,0,1,4,0,6
2017-10-16,"$1000 credit  free supercharging   next tesla",3,201,4,0,0,0,0,0,0,0,1,0,1
2018-06-16,"152k car fires per year glad  one  hu",3,0,36,0,1,0,0,1,0,0,0,0,1
2018-06-16,"hmmm well  guess    advantages   poor",1,0,72,0,0,0,0,0,0,1,0,0,0
2018-06-16,"everyone   early model tesla needs   aware     one   will   driving ",325,333,900,0,0,0,0,0,0,0,0,0,1
2018-06-16,"",8,27,107,0,0,0,0,0,0,0,0,0,0
2018-06-16,"chelseasince  wont drive  can   itsafest vehicle   roadmy dream car",0,3,55,0,1,0,0,0,0,0,0,0,0
2018-06-17,"",4,14,301,0,0,0,0,0,0,0,0,0,0
2018-06-17," war ",0,17,46,0,0,0,1,0,0,0,0,1,0
2018-06-17,"digibyte  easily secure iotautonomous vehicles   lightningfast decentralized blockchainhey",0,14,22,0,0,0,0,0,0,0,0,0,0
2018-06-17,"objective   socialists expropriate",1,5,6,0,1,0,0,0,0,0,1,0,1
2018-06-17,"two belgium tesla drivers  one",2,3,13,0,0,0,0,0,0,0,0,0,0
2017-10-16,"",7,8,140,0,0,0,0,0,0,0,0,0,0
2018-06-17,"meet ",3,5,16,0,0,0,0,0,0,0,0,0,0
2018-06-17,"   dream ",1,0,23,0,0,0,0,0,0,0,0,0,0
2018-06-17,"chelsea    even allowed  drive arent  drunk 247   even   valid license 

   spent  money   dreamers",16,106,250,1,1,0,0,1,0,1,1,1,1
2018-06-17,"hello 
someday  will see ",1,2,21,0,0,0,0,0,0,0,0,0,0
2018-06-18,"",1,9,9,0,0,0,0,0,0,0,0,0,0
2018-06-18,"",0,10,18,0,0,0,0,0,0,0,0,0,0
2018-06-18,"id expect",5,3,15,0,1,0,0,0,0,1,1,0,1
2018-06-18," sure   count  media  id love  get      podcast  possible",3,5,102,0,0,0,0,1,0,0,1,0,2
2018-06-18,"will maybe   media tour next week team deserves recognition   miraculous",32,43,615,0,0,0,0,1,0,1,1,0,1
2018-06-18," everyone valued  pl   staup     staups   applying   logic ",6,16,89,0,0,0,0,0,0,0,0,0,0
2017-10-16," tesla keeps wasting time trying  reinvent auto manufacturing  first principles   thing  will come   end soon  tesla",0,2,7,0,1,1,1,0,1,0,0,1,0
2018-06-18,"new video huge model 3 meetup  toronto",2,20,116,0,0,0,0,0,0,0,0,0,1
2018-06-18,"  perfectly reasonable  love  vision   issues  execution  love  cars  kvetch  quality  love  innovation  doubt  planive always admired ",2,9,35,1,1,0,2,1,2,0,2,2,3
2018-06-18,"harris ranch   panership  good  know  harris ranch  big nunes  trump suppoers lets  shop accordingly",0,3,4,0,1,0,0,1,0,2,1,0,1
2018-06-18,"todays meta moment
",1,5,33,0,0,0,0,0,0,0,0,0,0
2018-06-18,"every hour  every day 17 gas cars catch  fire just   usa    many gas car fires  dont even pay attention anymore   ordinary vs  statistically rare electric car fire",3,23,161,0,1,0,1,2,0,2,1,0,3
2018-06-18," age doesnt accept human greatness except perhaps  politicians  nearly universally lack ",0,10,30,0,0,0,0,1,0,1,1,1,1
2018-06-18,"  email  employees",0,7,8,0,0,0,0,0,0,0,0,0,0
2018-06-19," 
 

read   


cc",0,11,9,0,0,0,0,0,0,0,0,0,0
2018-06-19,"  good fresh pee going  waste",3,5,12,0,1,1,0,1,0,1,1,1,1
2018-06-19,"breaking elon musk emails employees  extensive  damaging sabotage  employee",8,23,110,1,0,1,1,0,1,1,0,1,1
2017-10-16," stinks",1,3,5,0,0,0,0,0,0,0,0,0,0
2018-06-19,"agreed  chelsea handler    find time  take antipsychotics  golden shower sessions shes   busy",1,2,8,0,1,0,0,0,0,0,1,0,1
2018-06-19,"chelsea handler  sta  regimen  antipsychotics  tranquilizers asap  suffers  trump derangement syndrome  like",8,65,142,0,0,0,0,0,0,1,0,0,0
2018-06-19,"corporate sabotage    serious problem   business  tech world  happy  see tesla chief executive elon musk emails staff   unnamed employee  conducted extensive  damaging sabotage   companys operations",3,2,17,1,1,1,2,1,2,1,1,2,2
2018-06-20," quiet  peaceful 
thank  
looking forward   bright future",1,0,93,0,1,0,0,1,1,1,1,0,3
2018-06-20,"leave  ",2,6,57,0,0,0,0,0,1,1,0,1,0
2018-06-20,"governments effos  suppo green technology  cyclean
",1,943,813,0,0,0,0,1,0,0,1,0,2
2018-06-21," still find  bizarre elon musk  answers tesla questions ive  waiting weeks   response  henry ford",2,2,53,0,0,0,0,0,0,1,0,1,0
2018-06-21," will add  config  lower  ale",19,14,396,0,0,0,0,0,1,0,0,1,0
2018-06-21,"dont doodle  drive",1,3,39,0,0,0,0,0,0,0,0,1,0
2018-06-21,"apply light force   steering wheel ale   changed   text",107,53,3000,1,0,0,1,0,0,0,0,1,0
2017-10-17,"entreprenuership   conviction  taking pulseconventional wisdom",0,3,7,0,0,0,0,0,0,0,1,1,1
2018-06-21," sure    next car first  need ",4,8,24,0,0,0,0,0,0,0,0,0,0
2018-06-21,"technology disruption accelerating",2,7,7,1,0,0,1,0,0,1,0,1,1
2018-06-21,"",3,10,12,0,0,0,0,0,0,0,0,0,0
2018-06-21,"steam powered space shuttles 1st stage balloons 2nd stage steam propulsion generated  balloons",1,5,23,0,0,0,0,0,0,0,0,0,0
2018-06-21,"come  saarland
tesla erwägt batterie<U+200B><U+200B>fabrik  der großregion",5,12,32,0,0,0,0,0,0,0,0,0,0
2018-06-21,"
thats 

",2,6,11,0,0,0,0,0,0,0,0,0,0
2018-06-21,"$17 million motor home    garage ",0,24,21,0,0,0,0,0,0,0,0,0,0
2018-06-22,"yes     texttv mvh",0,4,36,0,0,0,0,0,0,0,0,0,0
2018-06-22,"right now    

floating   heads

 cool



via",18,72,228,0,0,0,0,0,0,0,0,0,1
2018-06-22,"1st world problem solving",2,2,133,0,0,0,1,0,1,0,0,1,0
2017-10-17,"unionize",0,6,16,0,0,0,0,0,0,0,0,0,0
2018-06-22,"tesla  one less advocate 6 months  5 unreturned calls finally booked  2 months ago  last week   fixed 8 days  service centre  still   looked ",5,13,42,0,2,1,0,1,0,1,4,1,1
2018-06-22,"$tsla  moats like  gigafactorysuperchargingbrandretail storesis working   w autonomy+ advanced manufacturing",2,3,18,0,0,0,0,0,0,0,0,0,2
2018-06-22,"  jost wanna see   guy lives",3,1,98,0,0,0,0,0,0,0,0,0,0
2018-06-22,"vivian  car affectionately named  pretty woman   good girl  brakes   just got      near accident thanks",11,34,1200,0,2,0,1,2,1,2,2,1,2
2018-06-22,"
heres   mean",1,3,11,0,0,0,0,0,0,0,0,0,0
2018-06-23,"timelapse   ga4 tent construction ",1,19,98,0,0,0,0,0,0,0,0,0,0
2018-06-23,"thank   everyone",6,16,155,0,0,0,0,0,0,0,0,0,0
2018-06-23,"test driving  members model 3  first time   back roads  pa  course  got stuck behind  horse  buggy model 3  autosteer handled  just      car  front  us",84,182,2500,0,1,0,0,0,0,0,1,0,1
2018-06-23,"",2,8,23,0,0,0,0,0,0,0,0,0,0
2018-06-23,"hey hey",1,3,14,0,0,0,0,0,0,0,0,0,0
2017-10-17,"",0,4,15,0,0,0,0,0,0,0,0,0,0
2018-06-23," work   gigafactory  supervisor  mentioned  happy      staing  day   enthusiasm  said  course  enthusiastic  saving  world  said   conviction  front  foy  people nobody argued",8,18,95,0,2,0,0,2,0,1,1,1,2
2018-06-23,"   ",1,4,22,0,0,0,0,0,0,0,0,0,0
2018-06-24," 5 years ",6,11,62,0,0,0,0,0,0,0,0,0,0
2018-06-24,"really cool photo $tsla $tslaq",0,3,10,0,0,0,0,0,0,0,0,0,1
2018-06-24,"maybe  dont want undue attention   far behind   lagging compared   initial production schedule",9,0,105,1,2,1,0,0,1,0,0,1,2
2018-06-24,"      expected   warmly welcomedits actually quite  huge panership imho   proud  announce  first",1,13,35,0,2,0,0,1,0,0,1,0,1
2018-06-24,"fast forward  30 years  now  elon musk  behind   delivery  personal space vehicles  youre still  guy",5,6,417,0,1,0,0,0,0,0,1,0,2
2018-06-24,"critical autonomous safety features like emergency braking  standard  convenience features like active cruise control  ",22,18,458,0,0,0,1,0,1,1,0,1,1
2018-06-24,"good news coming soon",41,41,661,0,2,0,0,1,0,1,1,0,1
2018-06-25," new model x cant close  door  service center can  figure  whats going    found thats often occurred   indoor temperature goes high  higher  40 degrees celsius",9,8,19,0,0,0,0,1,0,0,2,0,3
2012-07-12,"coolest graphic ",0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"incredible video  ",1,12,77,0,0,0,0,0,0,0,0,0,0
2018-06-25,"",8,11,34,0,0,0,0,0,0,0,0,0,0
2018-06-25,"    experience    model 3 arrived  month ago   paid cash    went  pick    service guy damaged  now    nonexistent customer nobody taking calls  replacement wonder   will give  interest   53k   cancel",6,4,13,1,2,0,1,1,1,0,2,2,5
2018-06-25,"beware  buying  teslaridiculously bad service  spare pas",13,12,38,1,1,1,2,0,1,0,0,2,0
2018-06-25," love",41,30,66,0,0,0,0,1,0,0,0,0,1
2018-06-25,"",2,6,20,0,0,0,0,0,0,0,0,0,0
2018-06-25,"  required  first state   absolutely love  tesla carservice  askingbegging elon  help great company 4 months   fender bender  bright side  without  car  loaner   truly zero emissions    greenies will  jealous",2,3,38,1,0,1,0,1,0,0,1,2,1
2018-06-26," sure    controversial abt   ww2 didnt  spring  hangers  production lines massive changes requires  know change  common practice lets stop pestering musk  perhaps instead ask   might need assistance    know",0,0,32,1,1,0,2,0,0,0,0,1,3
2018-06-26,"mediaanalysts  questioning ",5,21,51,0,0,0,0,0,0,0,0,0,0
2018-06-26,"thx",7,0,54,0,0,0,0,0,0,0,0,0,0
2018-06-26," standard automotive solution   built  time   created  new solution   workinghas slightly higher quality    traditional general assembly line perhaps  surprising    total cost  production   sprung tent  lower",211,325,5600,0,2,0,0,0,1,1,2,1,5
2017-10-18,"seconds   son sneezed    brand new",0,1,32,0,0,0,0,0,0,0,0,0,0
2018-06-26," future ",42,264,2100,0,0,0,0,0,0,0,0,0,0
2018-06-26,"thanks",4,3,34,0,0,0,0,0,0,0,0,0,0
2018-06-26,"happy bihday   thank ",8,0,44,0,1,0,0,1,0,0,1,0,1
2018-06-26,"shoutout  
$tsla",0,0,18,0,0,0,0,0,0,0,0,0,0
2018-06-26,"viue signaling  super annoyingthere  lots  phoneys   actually huge jerks  jump  every social cause du jour  im really proud   fact ",18,32,600,0,1,0,0,2,0,0,2,0,2
