"","Date","text","replies","retweets","likes","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1443",2018-11-18,"get readydec 4 2018  vod dvd  theatrical  colleges  film schools around  world world speaking tour feb 4 2019",0,1,4,0,0,0,0,0,0,0,0,0,0
"1444",2018-11-19,"named  one  colorados best 10 bluegrass bands alongside acts like hot rize ",0,0,2,1,0,0,0,0,0,0,0,0,0
"1445",2018-11-21,"  gorgeous day",1,20,58,0,0,0,0,1,0,0,0,0,1
"1446",2016-12-13,"gm delivers first batch  bolt evs  teslas backyard",0,5,6,0,0,0,0,0,0,0,0,0,0
"1447",2017-05-08," calling amazons surge last year socials palihapitiya  bullish  tesla   years sohn",0,4,8,0,0,0,0,0,0,1,0,0,0
"1448",2018-11-21,"  subscribed   youtube channel yetit will   exclusive content provider   upcoming video hollowhit  link  hit  subscribe button  get notifications  soon   add new content",0,0,0,1,1,0,0,1,0,0,1,1,1
"1449",2018-11-22,"better make   copper",62,114,759,0,0,0,0,0,0,0,0,0,0
"1450",2018-11-22," many hours   spend   bed hopefully enough  get  restful sleep   can  bad    exposing   toxic chemicals    ecofriendly mattress choices    consider",0,0,1,1,0,2,1,0,1,0,0,2,1
"1451",2018-11-22,"  lion tells  side   story  tale   hunt will always glorify  hunter",0,1,4,0,2,0,2,1,1,1,1,1,3
"1452",2018-11-22,"better make   copper",62,110,741,0,0,0,0,0,0,0,0,0,0
"1453",2018-11-23,"kid tip   strive  excellence youll  success   strive  perfection youll   nervous breakdown",14,154,697,0,4,1,1,3,0,1,2,2,3
"1454",2018-11-24,"get 40   weekend   protein boxes + free shipping   order 2   boxes  limits

use code bf40sale   checkout page
",0,11,33,0,0,0,0,0,0,0,0,0,0
"1455",2018-11-24," dont want  miss  deal good now though",0,0,0,0,2,0,0,2,0,2,2,0,2
"1456",2018-11-24,"exhalants earlier  week atbeerland",0,2,4,0,0,0,0,0,0,0,0,0,0
"1457",2018-11-24," case  forgot desktoppc  mac mobile android  apple ",2,5,24,0,1,0,1,0,1,0,0,1,0
"1458",2017-05-08," calling $amzns surge last year socials palihapitiya picks tesla   years",0,15,17,0,0,0,0,0,0,1,0,0,0
"1459",2018-11-24," can shop small  suppo teachers    time  youre shopping local ",0,0,0,0,2,0,0,1,0,1,1,1,1
"1460",2017-05-08,"tesla will   3 years   took porsche 10 years   says analyst",3,17,33,0,1,0,0,0,0,0,1,0,1
"1461",2017-05-08," calling amazons surge last year socials palihapitiya picks tesla   years sohn",2,9,19,0,0,0,0,0,0,1,0,0,0
"1462",2017-05-09,"tesla   dangerous stock   sho says social capital ceo palihapitiya",1,3,8,0,0,0,1,0,0,0,0,1,0
"1463",2017-05-09,"wall street guru birinyi sees story stocks like tesla keeping  bull market going",2,6,8,0,0,0,0,0,0,0,1,1,1
"1464",2017-05-10,"tesla solar roof prices come  cheaper    expected",0,26,23,0,1,0,0,0,0,0,0,0,0
"1465",2017-05-10,"tesla takes orders   glass solar roof tiles  roll    us  year elon musk says",3,17,27,0,0,0,0,0,0,0,0,0,0
"1466",2017-05-10,"tesla solar roof prices come  cheaper    expected",2,27,49,0,1,0,0,0,0,0,0,0,0
"1467",2017-05-11,"smaphone app allows traders  track musk trump  even  kardashians",2,9,12,0,1,0,0,0,0,1,0,0,0
"1468",2016-12-13,"gm delivers first batch  bolt evs  teslas backyard",1,3,7,0,0,0,0,0,0,0,0,0,0
"1469",2017-05-12,"tesla   deal   vermont utility  offer backup power  tesla batteries",5,25,27,0,1,0,0,1,0,1,1,0,3
"1470",2017-05-12,"elon musk just posted  bunch  pictures   tunnel  boring equipment",1,12,17,0,0,0,0,0,0,0,0,1,0
"1471",2017-05-12,"elon musks boring company    dig",5,14,23,0,0,0,0,0,0,0,0,1,0
"1472",2017-05-15," widelyfollowed tesla bull  wall street just changed  mind",4,22,25,0,0,0,0,0,0,0,0,0,0
"1473",2017-05-15,"  like   intern  elon musks tesla  spacex",1,14,15,0,0,0,0,0,0,0,0,0,0
"1474",2017-05-15,"elon musks spacex mistreated  workers  now  must pay",2,13,13,0,1,0,0,1,0,0,1,0,1
"1475",2017-05-15,"former solarcity ceo lyndon rive will leave tesla",0,2,5,0,0,0,0,0,1,1,0,1,0
"1476",2017-05-16,"elon musks spacex launches  heaviest satellite yet  didnt try  recover  falcon 9 rocket",0,6,12,1,0,0,0,0,0,0,0,0,0
"1477",2017-05-16,"forget  wall street saystesla shares  going way higher two expes predict",1,14,18,0,1,0,0,0,0,0,0,1,0
"1478",2017-05-17,"elon musks audacious goal may  trumps blessing beat nasa  mars",3,8,13,0,1,0,0,1,0,0,1,0,1
"1479",2016-12-14,"just  ceos  spacextesla uber  pepsico join trump policy forum chaired  blackstones ceo",1,100,106,0,0,0,0,0,0,1,1,0,1
"1480",2017-05-17," elon musk learns faster  better  everyone else",6,20,50,0,0,0,0,0,0,0,0,0,0
"1481",2017-05-17,"elon musks ai project  making humans teach robots  vr   breakthrough moment",1,12,14,0,0,0,0,1,0,1,1,0,1
"1482",2017-05-17," can send  loved ones ashes  space  elon musks spacex rocket  $2500",1,10,19,1,0,0,0,0,1,0,0,1,0
"1483",2017-05-18,"mercedesbenz  vivint solar paner  compete  tesla  home energy",2,22,14,0,0,0,0,0,0,0,0,0,0
"1484",2017-05-18,"tesla workers  passing    factory floor according  incident repos",3,10,8,0,0,0,0,0,0,1,0,0,0
"1485",2017-05-18,"tesla workers  passing    factory floor according  repos",5,31,19,0,0,0,0,0,0,0,0,0,0
"1486",2017-05-19,"    upsell ubs explains  tesla can make money   model 3",2,6,17,1,1,0,0,1,0,1,1,0,2
"1487",2017-05-22," chas show  one trader  betting  tesla",2,3,8,0,0,0,0,0,0,0,1,0,0
"1488",2017-05-22,"teslas cars  either  next iphoneor  90s mac vc marc andreessen says",3,6,14,0,0,0,0,0,0,0,0,0,0
"1489",2017-05-24,"tesla injury rate higher  industry average says new repo",0,14,6,1,0,0,1,0,1,0,0,1,0
"1490",2016-12-14,"uber spacextesla pepsico execs join trump business council",2,14,6,0,1,0,0,0,0,1,1,0,2
"1491",2017-05-24,"teslas reward  hitting  targets    stock surge past $500 says analyst",3,11,25,0,2,0,0,1,0,2,2,0,2
"1492",2017-05-25," guy  keeping elon musks employees healthyand raking  $30m  year",1,17,28,0,0,0,0,0,0,0,0,0,0
"1493",2017-05-25," new rival  elon musk  just blasted    space race",1,8,17,0,0,0,0,0,0,0,0,0,0
"1494",2017-05-26,"elon musks boring company released pictures  new electric vehicle concept",0,8,16,0,0,0,0,1,0,1,0,1,1
"1495",2017-05-26,"tesla    next amazon says gene munster",3,17,32,0,0,0,0,0,0,0,0,0,0
"1496",2017-05-26,"elon musk hates hydrogen  automakers  still investing  ",5,12,15,0,0,0,0,0,0,0,0,0,0
"1497",2017-05-26," 2 fiction books elon musk says made   successful",1,11,30,0,1,0,0,1,0,0,1,0,1
"1498",2017-05-31,"just  teslaspacex ceo musk says  will depa trumps advisory councils  us pulls   paris climate deal",36,258,397,0,1,0,0,1,0,1,1,0,1
"1499",2017-05-31,"elon musk threatens  leave white house advisory councils  trump drops paris accord",46,136,229,0,1,0,0,1,1,2,2,1,2
"1500",2017-05-31,"remote upgrades  anticipated 2017 model 3 deliveries drive tesla bulls",0,5,5,0,0,0,0,0,0,0,0,0,1
"1501",2016-12-14,"just  teslaspacex ceo elon musk  cisco ceo chuck robbins arrive  trump tech summit",9,68,172,0,1,0,0,0,0,1,0,0,0
"1502",2017-06-01,"elon musks idea  merging machines  humans  alarmist ceo  top ai firm says",0,11,15,0,1,0,0,0,0,0,1,0,1
"1503",2017-06-01,"just  teslaspacex ceo elon musk exits trumps advisory councils due  withdrawal  paris climate deal",46,154,209,0,1,0,0,1,0,1,1,0,1
"1504",2017-06-01,"elon musk  leaving presidential councils  withdrawal  paris accord",104,123,271,0,0,0,0,0,0,0,1,0,1
"1505",2017-06-01,"elon musk  leaving presidential councils  withdrawal  paris accord",39,48,151,0,0,0,0,0,0,0,1,0,1
"1506",2017-06-05," big three auto maker wants  take  tesla  uber   selfdriving car race",2,5,13,0,0,0,0,0,0,0,0,0,0
"1507",2017-06-05,"one traders plan  triple  money  betting  tesla",6,6,10,1,2,0,0,1,0,1,1,0,1
"1508",2017-06-05,"elon musks best tips  aspiring entrepreneurs",6,10,22,0,1,0,0,1,0,0,1,0,1
"1509",2017-06-06,"elon musk just gave  details  two highly anticipated tesla models",4,9,19,0,0,0,0,0,0,0,0,0,0
"1510",2017-06-06,"tesla  definitely  track  begin model 3 production next month elon musk says",3,36,69,0,2,0,0,0,0,0,0,0,2
"1511",2017-06-06,"elon musk says  science fiction classic changed  life",10,16,23,0,0,0,0,0,0,0,0,0,1
"1512",2016-12-14,"elon musk  expected  urge trump   abandon  paris climate agreement",13,37,65,0,1,0,1,0,1,1,1,1,1
"1513",2017-06-06,"3 challenges tesla faces  shareholders meet",2,13,10,0,0,0,0,0,0,0,0,0,0
"1514",2017-06-06,"elon musk wants  make  easier  city dwellers   teslas",3,20,35,0,0,0,0,0,0,0,0,0,0
"1515",2017-06-08,"elon musk people betting  tesla want us  die  bad  can taste ",8,19,29,1,0,1,2,0,2,0,0,2,0
"1516",2017-06-08," tale  two stocks shareholders reward tesla remain wary  gm",1,0,6,0,1,0,1,1,0,1,1,1,2
"1517",2017-06-09,"elon musk says  staed tesla  big car companies tried  kill  electric car",7,46,76,0,0,0,1,1,1,1,0,1,1
"1518",2017-06-12," tesla can become woh   apple according  morgan stanley",3,20,23,0,0,0,0,0,0,0,0,0,0
"1519",2017-06-13,"nhtsa gives tesla model x 5star crash ratings  every category",0,11,20,0,1,0,1,1,1,1,1,1,2
"1520",2017-06-13,"theres  new biggest tesla bull  wall street analyst sees nearly 30 rally  12 months",1,10,7,0,1,0,0,0,0,0,1,0,1
"1521",2017-06-13,"ron baron defends teslas solarcity acquisition",3,6,9,0,0,0,0,0,0,0,0,0,0
"1522",2017-06-14,"fed aftermath   tesla surge  one trader will watch   thursday",1,5,8,1,1,1,2,0,1,1,0,1,0
"1523",2016-12-15,"inside  turmoil   secretive staup  wants  beat tesla",1,9,10,1,0,0,1,0,1,0,0,2,0
"1524",2017-06-14,"6 novels  changed  elon musk   billionaires see  world",1,12,25,0,0,0,0,0,0,0,0,0,0
"1525",2017-06-15,"elon musks biggest test  making tesla cars affordable   world india",3,17,15,0,0,0,0,0,0,0,0,0,0
"1526",2017-06-16,"elon musk thinks life  eah will go extinct   putting  foune toward colonizing mars",23,28,45,0,0,0,0,0,1,0,0,1,0
"1527",2017-06-16,"3 ways  learn like airbnb  tesla employees",0,1,13,0,0,0,0,0,0,0,0,0,1
"1528",2017-06-17," elon musk  3  highlysuccessful business leaders stay productive",0,5,11,0,0,0,0,0,0,0,0,0,1
"1529",2017-06-17," elon musk  3  highlysuccessful business leaders stay productive",1,5,17,0,0,0,0,0,0,0,0,0,1
"1530",2017-06-19,"elon musk  promising conversations  la mayor  plans  build tunnels   city",10,14,30,0,0,0,0,0,0,0,0,0,3
"1531",2017-06-19,"chas warn  major pullback  tesla technical analyst",4,11,9,0,2,0,1,0,0,1,2,1,2
"1532",2017-06-20,"man killed  tesla autopilot crash repoedly got numerous warnings",2,8,12,0,0,0,1,0,1,1,0,1,0
"1533",2017-06-20,"tesla shares jump  repo  company  close  setting  shop  china",1,17,10,0,0,0,0,1,0,0,0,0,1
"1534",2016-11-12,"elon musk robots will take  jobs government will   pay  wage",30,55,56,0,1,0,1,1,0,0,1,1,1
"1535",2016-12-18,"elon musks latest plan   dig underground tunnels  avoid traffic jams",12,34,38,0,1,0,1,0,0,0,0,1,0
"1536",2017-06-20," email  elon musk highlights one    impoant traits   ceo",5,11,22,0,0,0,0,0,0,0,0,0,0
"1537",2017-06-20,"tesla hires prominent ai researcher  autopilot chief lattner leaves",1,17,21,0,0,0,0,0,0,0,0,0,0
"1538",2017-06-21,"heres elon musks morning routineand  top productivity tip",0,19,26,0,1,0,0,0,0,0,1,0,2
"1539",2017-06-21,"elon musks 3 best pieces  advice      great leader",2,19,30,0,0,0,0,0,0,0,2,0,1
"1540",2017-06-21,"volvo  taking  tesla  new highperformance electric cars",0,13,24,0,0,0,0,1,0,1,0,0,1
"1541",2017-06-22,"tesla  talking   music labels  creating   streaming service",5,21,30,0,0,0,0,1,1,0,0,0,1
"1542",2017-06-22,"blackstone chief schwarzman  wish elon musk   stayed  trumps council longer",6,7,19,0,1,0,0,0,0,0,1,0,1
"1543",2017-06-22," psychological trick  motivates mark cuban  elon musk  succeed",0,11,28,0,1,0,0,1,0,2,1,1,1
"1544",2017-06-22,"tesla  talking   music labels  creating   streaming service",6,14,23,0,0,0,0,1,1,0,0,0,1
"1545",2017-06-23," chas show  one trader  betting  even  gains  tesla",0,2,9,0,0,0,0,0,0,0,1,0,0
"1546",2016-12-27,"tesla panasonic agree  make pv cells  buffalo new york",3,32,40,0,0,0,0,0,0,0,0,0,1
"1547",2017-06-23,"batman  iron man probably shaped elon musks way  thinking
",1,12,22,0,0,0,0,0,0,0,1,0,1
"1548",2017-06-23," elon musk  2  highlysuccessful business leaders stay productive",0,13,11,0,0,0,0,0,0,0,0,0,1
"1549",2017-06-25,"iridiums chief lauded elon musk   visionary  disruptor  spacexs 2nd launch  48 hours",4,91,388,0,2,0,0,1,0,0,1,0,2
"1550",2017-06-26,"oped spacex    attractive elon musk company  tesla  solarcity ",0,9,14,0,0,0,0,0,0,0,0,0,0
"1551",2017-06-26,"spacex    attractive elon musk company  tesla  solarcity says",2,5,20,0,0,0,0,0,0,0,0,0,0
"1552",2017-06-26,"elon musk instagrammed  pretty epic timelapse video   rocket landing",2,14,29,1,1,0,0,1,0,0,1,0,2
"1553",2017-06-27," car will   4th screen  tesla  become media company morgan stanley says",4,5,6,0,0,0,0,0,0,0,0,0,0
"1554",2017-06-27,"elon musk  talking  rahm emanuel  digging  tunnel  chicago",7,22,29,0,0,0,0,0,0,0,0,0,0
"1555",2017-06-27,"elon musk  talking  rahm emanuel  digging  tunnel  chicago",26,37,54,0,0,0,0,0,0,0,0,0,0
"1556",2017-06-28,"elon musk    cautious ceo  tech according  ibms supercomputer",3,10,32,0,1,0,1,0,0,0,1,0,1
"1557",2016-12-28,"tesla autopilot appeared  predict  accident  front      likely happened",4,18,19,0,1,0,1,0,1,1,0,1,0
"1558",2017-06-28,"elon musk    cautious ceo  tech according  ibms supercomputer",1,9,10,0,1,0,1,0,0,0,1,0,1
"1559",2017-06-28,"analyst calls square  tesla  payments",4,15,28,0,2,0,0,0,0,0,2,1,1
"1560",2017-06-29,"elon musk    cautious ceo  tech according  ibms supercomputer",2,31,52,0,1,0,1,0,0,0,1,0,1
"1561",2017-06-29,"five mustwatch videos demoing  original iphone musks new venture  trumps amazon feud",0,12,20,1,0,0,0,0,0,0,0,1,0
"1562",2017-06-29,"elon musks top 5 personality traits according   ibm supercomputer",3,24,21,0,1,0,0,0,0,0,1,0,1
"1563",2017-06-29,"elon musk went   tweet storm  finishing  first leg   la tunnel dig",0,10,12,1,0,0,0,0,0,0,0,1,0
"1564",2017-06-30,"conventional cars  like horses compared  elon musks teslas says vc gene munster",3,19,31,0,0,0,0,0,0,0,0,0,0
"1565",2017-07-03," tesla delivers 22000 vehicles  second quaer blames severe production shofall  battery packs",5,5,4,1,1,0,0,0,0,0,0,1,1
"1566",2017-07-03,"tesla may miss  model 3 targets  investors dont care analyst says",2,8,13,0,1,0,0,0,0,0,1,0,2
"1567",2017-07-03,"tesla deliveries lackluster  second quaer   eyes   model 3",0,11,11,0,0,0,0,0,0,0,0,1,1
"1568",2016-12-28,"tesla autopilot appears  predict accident  front  ",6,20,13,0,1,0,1,0,1,1,0,1,0
"1569",2017-07-03,"just  tesla says  delivered just  22000 vehicles  q2  12k  model s  10k  model x",6,23,35,0,0,0,0,0,0,0,0,0,1
"1570",2017-07-03,"bernstein predicts tesla shares  plunge despite musks bullish tweets",9,9,14,0,0,0,1,0,0,0,0,1,0
"1571",2017-07-03,"teslas first massmarket car  model 3 hits production  week",2,42,61,0,1,0,0,0,0,0,0,0,2
"1572",2017-07-05,"elon musk  reed hastings  used  mental strategy  grow  billiondollar businesses",2,9,31,0,1,0,0,1,0,0,1,0,1
"1573",2017-07-05,"goldman predicts tesla shares will get cut  half  plateauing model sx sales",5,20,17,0,0,0,0,0,0,0,0,0,1
"1574",2017-07-05,"2 major ways executives like elon musk  trying  stop   quitting",0,4,10,0,0,0,0,0,0,0,0,0,1
"1575",2017-07-05,"crash tests raise questions  safety  tesla model s",8,19,11,0,0,0,1,0,1,1,0,1,1
"1576",2017-07-05,"tesla shares open  34  goldman sachs analyst lowered 6mo price target  $180  $190",3,19,18,0,1,0,0,0,0,0,1,0,1
"1577",2017-07-06," nearly 13  week teslas market value  slipped   value  general motors  1st time since may",2,12,6,0,1,0,0,0,0,0,1,0,1
"1578",2017-07-06,"elon musk  worlds population  accelerating towards collapse  nobody cares",10,50,51,0,0,1,1,0,1,0,0,1,1
"1579",2016-12-29,"teslas autopilot begins braking  wreck  driver",1,11,21,1,0,1,1,0,1,1,0,1,0
"1580",2017-07-06," dont   get  super early   successful just ask warren buffett  elon musk",2,12,30,0,1,0,0,1,0,0,1,0,1
"1581",2017-07-06,"tesla shares enter bear market territory  concerns   bubble stock mount",11,8,12,1,0,0,1,0,0,0,0,0,0
"1582",2017-07-06,"tesla shares plunge 12 percent  week  concerns mount   onetime cult stock",10,32,27,0,0,0,2,0,0,0,0,2,0
"1583",2017-07-07,"elon musk says tesla  building  largest battery system   world within 100 days   free",8,36,39,1,0,0,0,0,0,0,1,1,1
"1584",2017-07-07,"elon musk  mark zuckerberg share  personality traitand  makes complete sense",1,7,8,0,1,0,0,1,0,0,1,0,2
"1585",2017-07-07,"elon musks  1 tip  upandcoming leaders",0,11,16,0,0,0,0,0,0,0,0,0,0
"1586",2017-07-07,"tesla stock rises  company releases significant stat",4,21,20,0,0,0,0,0,0,0,0,0,0
"1587",2017-07-08," entering  bear market tumbling tesla shares   poised  fall fuher",7,22,26,1,0,0,1,0,1,0,0,1,0
"1588",2017-07-09,"musk said   first unit   model 3   coming  week    ",9,39,58,0,1,0,0,0,0,0,0,0,1
"1589",2017-07-11,"tesla drastically expands  service network  model 3 deliveries sta",0,8,8,0,1,0,0,0,0,0,0,0,1
"1590",2016-12-30,"bairds best pick  2017  teslafor  energy storage business",1,11,11,0,0,0,0,0,0,0,0,0,1
"1591",2017-07-11,"state vs state  will win  bidding war  elon musks next tesla suv",0,1,2,0,0,0,1,0,0,0,0,1,0
"1592",2017-07-11,"elon musk now owns",3,3,13,0,0,0,0,0,0,0,0,0,0
"1593",2017-07-16,"musk calls  ai regulation says   fundamental risk   existence  human civilization",6,49,62,0,2,0,1,0,0,0,3,2,3
"1594",2017-07-17,"tesla adds two independent directors  board",1,7,4,0,1,0,0,0,0,0,0,0,0
"1595",2017-07-17,"david einhorn  getting killed   bubble basket sho bets  tesla amazon",2,8,13,0,0,0,0,0,0,0,0,0,0
"1596",2017-07-17,"elon musk robots will  able   everything better  us",30,40,60,0,0,0,0,0,0,0,0,0,0
"1597",2017-07-17,"elon musk teslas stock price  higher   deserve right now",10,23,30,1,1,0,0,0,0,0,1,0,1
"1598",2017-07-17,"just  tesla adds 21st century fox ceo james murdochebony media ceo linda johnson   board",1,7,13,0,1,0,0,0,0,0,0,0,0
"1599",2017-07-17,"theres one driving force behind everything elon musk dreams ",3,3,9,1,0,0,1,0,0,0,0,1,0
"1600",2017-07-17,"elon musk backtracks  calling tesla overvalued stock  low   believe",10,14,20,0,0,0,0,0,0,0,0,0,0
"1601",2016-12-30,"bairds best pick  2017  teslafor  energy storage business",0,11,12,0,0,0,0,0,0,0,0,0,1
"1602",2017-07-18,"watch  tesla  warren buffettbacked chinese electric vehicle maker plans us expansion",1,19,21,0,1,0,1,1,0,1,0,0,1
"1603",2017-07-18,"tesla driver  minnesota crash now denies  autopilot system   fault",0,7,6,0,0,0,1,0,2,1,1,2,0
"1604",2017-07-19,"6 things elon musk must  now  keep tesla  track",5,11,11,0,1,0,0,0,0,0,0,0,0
"1605",2017-07-19,"elon musk says boring company   low stress activity",0,4,15,0,0,0,0,0,0,0,0,2,0
"1606",2017-07-19,"solarcity cofounder peter rive  quit tesla",2,0,4,0,0,0,0,0,0,0,0,1,0
"1607",2017-07-19,"elon musk  need  build  base   moon",23,39,54,0,0,0,0,0,0,0,1,0,1
"1608",2017-07-19,"elon musk says key  opening  space travel  near complete reusability  spacecraft",2,11,21,0,0,0,0,0,0,0,0,0,0
"1609",2017-07-20," red tape   slow  musks tunnel plans",4,9,9,0,0,0,0,0,0,0,0,0,0
"1610",2017-07-20,"elon musk must    future  hes  awesome  everything says dick costolo",9,19,32,0,0,0,0,0,0,0,0,0,0
"1611",2017-07-20,"elon musk says  simple question can help fix whats wrong   us education system",3,25,31,0,0,0,0,0,0,0,1,1,1
"1612",2016-12-31,"tesla owner files lawsuit  california claiming sudden acceleration",2,18,6,1,0,1,1,0,1,2,0,1,0
"1613",2017-07-20,"just  elon musk says   received verbal govt approval  build  underground nyphilbaltdc hyperloop",8,50,63,0,0,0,0,0,0,0,0,0,3
